"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-05",,,"86","95","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-06",,,"85","96","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-07",,,"87","94","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-08",,,"87","94","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-09",,,"87","94","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-10",,,"86","94","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-11",,,"88","97","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-12",,,"88","98","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-13",,,"85",,"80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-14","1.14",,"81","86","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-15","0.24",,"84","93","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-16","0.00",,"86","95","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-17",,,"87","96","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-18",,,"89","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-19",,,"89","99","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-20",,,"89","100","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-21",,,"87","95","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-22",,,"82","96",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-23",,,"81","92","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-24",,,"82","94","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-25",,,"81","94","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-26",,,"82","95","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-27",,,"84","97","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-28",,,"82","96","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-29",,,"83","95","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-09-30",,,"85","98","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-01",,,"83","98","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-02",,,"83","97","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-03",,,"83","97","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-04",,,"84","99","70"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-05",,,"84","98","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-06",,,"85","99","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-07",,,"85","97","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-08",,,"84","97",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-09",,,"84","96","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-10",,,"82","96","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-11",,,"83","96","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-12",,,"82","96","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-13",,,"83","96","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-14",,,"84","96","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-15",,,"82","94","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-16",,,"80","93","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-17",,,"80","92","70"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-18",,,"83","95","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-19","0.04",,"76","85",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-20","0.08",,"73","84","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-21","0.01",,"75","87","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-22","0.00",,"73","82",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-23",,,"73","87","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-24",,,"73","86","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-25",,,"73","87","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-26",,,"73","88","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-27",,,"74","87","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-28",,,"75","88","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-29",,,"74","89","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-30",,,"72","86","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-10-31",,,"73","89","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-01",,,"73","87","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-02",,,"72","88","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-03",,,"72","86","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-04",,,"73","86","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-05",,,"72","88","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-06",,,"72","89","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-07",,,"73","91","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-08",,,"72","89","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-09",,,"73","87","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-10",,,"72","88","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-11",,,"73","89","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-12",,,"70","84","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-13",,,"71","86","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-14",,,"68","85","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-15",,,"70","86","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-16",,,"69","83","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-17",,,"69","84","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-18",,,"72","87","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-19",,,"70","82","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-20",,,"69","81",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-21",,,"67","83","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-22",,,"70","84","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-23","0.00",,"68","80","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-24",,,"63","76",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-25",,,"60","75","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-26",,,"60","75","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-27",,,"60","75","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-28",,,"59","78","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-29",,,"60","78","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-11-30",,,"62","79","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-01",,,"64","79","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-02",,,"63","78","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-03",,,"63","78","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-04","0.00",,"64","76","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-05","0.00",,"67","79","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-06",,,"66",,"58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-07",,,"65","73","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-08",,,"57","69",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-09",,,"56","70","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-10",,,"60","72","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-11",,,"60","73","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-12",,,"56","68","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-13",,,"56","69","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-14",,,"61","75","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-15",,,"61","78","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-16",,,"60","76","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-17",,,"60","77",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-18",,,"60","74","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-19",,,"59","79","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-20",,,"60","73",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-21",,,"60","76","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-22",,,"57","72","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-23",,,"57","73","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-24",,,"56","72","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-25",,,"57","73","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-26",,,"56","66","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-27",,,"59","69","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-28",,,"56","69",
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-29",,,"53","70","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-30",,,"56","73","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2006-12-31",,,"56","70","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-01",,,"53","58",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-02",,,"52","63","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-03",,,"54","67","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-04",,,"54","69","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-05",,,"52","67","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-06",,,"53","66","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-07",,,"49","65",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-08",,,"49","61","37"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-09",,,"53","70","38"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-10",,,"53","67","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-11",,,"51","66","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-12",,,"51","67","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-13",,,"53","67","38"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-14",,,"53","67","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-15",,,"53","71","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-16",,,"53","69","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-17",,,"56","71","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-18",,,"57","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-19",,,"58","76","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-20",,,"57","71",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-21",,,"56","69","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-22",,,"54","71","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-23",,,"55","71","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-24",,,"57","73","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-25",,,"63","76","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-26",,,"62","84","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-27",,,"63","82","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-28",,,"65","82","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-29",,,"68","83","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-30",,,"67","82","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-01-31",,,"65","79","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-01",,,"64","79",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-02",,,"63","80","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-03",,,"64","80","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-04",,,"65","78","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-05",,,"64","78","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-06",,,"68","80","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-07",,,"64","75",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-08",,,"63","76","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-09",,,"63","67","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-10","0.02",,"61","63",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-11","1.57",,"61","68","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-12","0.16",,"61","69",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-13","0.87",,"58","71","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-14","0.21",,"59","71","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-15","0.00",,"62","72","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-16",,,"61","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-17",,,"60","72","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-18",,,"62","76","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-19",,,"64","78","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-20",,,"63","77","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-21",,,"64","80","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-22",,,"67","82","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-23",,,"65","79","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-24",,,"67","80","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-25",,,"66","76","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-26",,,"66","79","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-27",,,"71","82","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-02-28","0.16",,"64",,
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-01","0.59",,"63","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-02","0.01",,"62","74",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-03","0.00",,"63","76","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-04",,,"68","79","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-05",,,"67","81","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-06",,,"65","77","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-07",,,"65","78","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-08",,,"67","83","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-09",,,"70","83","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-10","0.00",,"72","84","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-11",,,"70","81","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-12","0.43",,"63","70","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-13","1.06",,"66","75","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-14","0.02",,"63","74","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-15","0.00",,"65","75","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-16",,,"68","78","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-17",,,"71","82","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-18",,,"76","88","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-19",,,"81","92","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-20","0.00",,"77","92","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-21","0.28",,"76","89","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-22","0.03",,"73",,"65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-23","0.00",,"72","84","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-24",,,"73","86","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-25",,,"74","87","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-26",,,"76","89","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-27",,,"77","92","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-28",,,"78","94",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-29",,,"80","96","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-30",,,"82","100","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-03-31",,,"87","102","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-01",,,"84","99","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-02",,,"80","92","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-03",,,"79","90","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-04",,,"81","94","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-05",,,"84","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-06",,,"85","98","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-07","0.02",,"82","96",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-08","0.00",,"81","96","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-09",,,"84","96","70"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-10",,,"84","99","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-11",,,"86","101","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-12",,,"86","101","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-13",,,"86","103","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-14",,,"87","101","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-15",,,"89","104","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-16",,,"90","103","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-17",,,"91","106","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-18",,,"86","95",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-19",,,"88","101","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-20",,,"89","103","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-21",,,"88","101","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-22",,,"89","105","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-23",,,"92","103","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-24",,,"91","105","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-25",,,"90","105","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-26",,,"88","103","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-27",,,"90","106","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-28",,,"92","108","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-29",,,"92","108","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-04-30",,,"92","105","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-01",,,"92","105","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-02",,,"81","90",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-03",,,"89","103","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-04",,,"86","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-05",,,"89","102","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-06",,,"88","105","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-07",,,"88","99","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-08",,,"93","104","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-09",,,"90","101","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-10",,,"89","103","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-11",,,"88","104",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-12",,,"85","98","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-13",,,"88","100","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-14",,,"90","101","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-15",,,"97","109","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-16",,,"90","105",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-17",,,"87","97","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-18",,,"92","102","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-19",,,"92","103","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-21",,,"93","100","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-22",,,"91","103",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-23",,,"92","105","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-24",,,"92","106","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-25",,,"91","105","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-26","0.04",,"85","101",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-27","0.08",,"83",,"71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-28","0.00",,"90","103","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-29",,,"89","101","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-30","0.00",,"90","101",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-05-31",,,"91","105","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-01",,,"93","106","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-02",,,"97","111","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-03",,,"101","111","87"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-04","0.00",,"94","101",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-05",,,"96","105","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-06",,,"99","107","90"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-07",,,"100","108","91"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-08",,,"99","110","92"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-09",,,"101","113","91"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-10",,,"102","111","93"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-11",,,"97","106","89"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-12",,,"92","99","87"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-13",,,"92","104","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-14",,,"89",,"83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-15",,,"84","97",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-16",,,"84","93","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-17",,,"83","91","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-18","0.67",,"80","87","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-19","0.65",,"84","93","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-20","0.03",,"85","93","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-21","0.00",,"85","92","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-22",,,"91","100","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-23",,,"91","98","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-24",,,"92","100","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-25",,,"92","102",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-26","0.02",,"88","97","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-27","0.00",,"90","97","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-28",,,"83","86",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-29",,,"86","94","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-06-30","0.03",,"91","99","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-01","0.00",,"90","97","85"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-02",,,"90","98","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-03","0.02",,"84","93","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-04","0.51",,"84","92","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-05","0.47",,"89","98","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-06","0.00",,"91","99","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-07",,,"86","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-08",,,"89","97","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-09",,,"86","91","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-10",,,"88","94","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-11",,,"91","100","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-12",,,"90","102",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-13","1.14",,"85",,"79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-14","0.55",,"84","93","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-15","0.24",,"84","97",
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-16","0.51",,"87","96","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2007-07-17","0.01",,"90","98","78"
